9952162935501401,.b10202201,"Dictionary of Ming biography, 1368-1644 / the Ming Biographical History Project of the Association for Asian Studies ; L. Carrington Goodrich, editor, Chaoying Fang, associate editor.","Columbia University Press,",1976.
9952165015101401,.b10446357,China and the search for happiness : recurring themes in four thousand years of Chinese cultural history / Wolfgang Bauer ; translated from the German by Michael Shaw.,"Seabury Press,",1976.
9952167099201401,.b10690219,Form and convention in the poetry of Edmund Spenser; selected papers from the English Institute. Edited with a foreword by William Nelson.,"Columbia University Press,",1961.
9952167583601401,.b10757491,"Ruins and visions; poems, 1934-1942, by Stephen Spender.",Random House,[1942]
9952167709201401,.b10767733,"Foreign influences in Elizabethan plays, by Felix E. Schelling ...","Harper & Brothers,",1923.
9952167713201401,.b10767319,Biblical drama in England: from the Middle Ages to the present day.,"Northwestern University Press,",1968.
9952167975401401,.b10805163,"Representative modern plays; British and American, from Robertson to O'Neill, edited by Richard A. Cordell ...","T. Nelson & Sons,",1929.
9952168100701401,.b10807287,"Typical Elizabethan plays, by contemporaries and immediate successors of Shakespeare.",Harper,[1949]
9952168151201401,.b10806076,"Modern British dramas, edited by Harlan Hatcher ...","Harcourt, Brace and Company,",1941.
9952168186401401,.b10840564,"A book of ballads, old and new.",H. Holt and Company,[c1917]
9952168317501401,.b10831551,Spenser's image of nature; wild man and shepherd in The faerie queene.,"Yale University Press,",1966.
9952168443301401,.b10840217,"The middle English penitential lyric; a study and collection of early religious verse, by Frank Allen Patterson, PH. D.","The Columbia University Press,",1911.
9952168524901401,.b10841556,Come hither : a collection of rhymes and poems for the young of all ages / made by Walter De la Mare ; and embellished by Alec Buckels.,"Knopf,",c1928.
9952168647001401,.b10862572,"Chief modern poets of England and America, selected and edited by Gerald De Witt Sanders and John Herbert Nelson.","The Macmillan company,",1943.
9952169790701401,.b11221914,"The book of modern Catholic verse, compiled by Theodore Maynard.",H. Holt and company,[c1926]
9952170267301401,.b11282642,The beginnings of modern colonization; eleven essays with an introduction [by] Charles Verlinden. Translated by Yvonne Freccero.,Cornell University Press,[1970]
9952172603701401,.b11073226,"The Oxford book of sixteenth century verse, chosen by E. K. Chambers.","The Clarendon press,",1932.
9952174481801401,.b11561713,I will be your God; a layman's guide to Old Testament study [by] John H. Otwell.,Abington Press,[1967]
9952174727001401,.b11566899,"The lyric Psalter; the modern reader's book of Psalms, edited by Harry H. Mayer.",Liveright Publishing Corporation,[c1940]
9952175073101401,.b11626069,"Procopius, with an English translation by H.B. Dewing.",Harvard University Press;,"1953-62 [v.l, 1961]"
9952175368701401,.b11633591,The great terror; Stalin's purge of the thirties.,Macmillan,[1968]
9952175482901401,.b11640881,"When Japan fights, by Percy Noel.","The Hokuseido Press,",1937.
9952175516601401,.b11639702,The Japanese and Sun Yat-sen.,"Harvard University Press,",1954.
9952175534901401,.b11635988,"Far Eastern war, 1937-1941, by Harold S. Quigley ...","World Peace Foundation,",1942.
9952175601201401,.b11651829,The ancient Na-khi Kingdom of southwest China.,"Harvard Univ. Press,",c1947 [i.e. 1948]
9952175708001401,.b11637316,"Peking diary, a year of revolution.",Schuman,[1950]
9952175711701401,.b11644618,Last chance in China.,Bobbs-Merrill Co.,[1947]
9952175722301401,.b11628534,"Yugoslavia in crisis, 1934-1941.","Columbia University Press,",1962.
9952175726801401,.b11628352,"United States policy and the partition of Turkey, 1914-1924.",Johns Hopkins Press,[1965]
9952175727101401,.b11635563,No peace for Asia.,"The Macmillan Company,",1947.
9952175813201401,.b11669986,"James Stephen and the British colonial system, 1813-1847.","University of Wisconsin Press,",1953.
9952175815201401,.b11669779,"Sea power and British North America, 1783-1820; a study in British colonial policy, by Gerald S. Graham ...",Harvard university press;,1941.
9952175932701401,.b11672419,"The Old World in the New; the significance of past and present immigration to the American people, by Edward Alsworth Ross ... illustrated with many photographs.","The Century co.,",1914.
9952175935501401,.b11672250,"America, nation or confusion.","Harper & brothers,",1928.
9952160812801401,.b10004051,The expanded voice : the art of Thomas Traherne.,"The Huntington Library,",1970.
9952160822601401,.b10030013,"History of the Byzantine Empire, 324-1453 / [by] A.A. Vasiliev.","University of Wisconsin Press,",1952.
9952161587101401,.b10059738,First generation : in the words of twentieth-century American immigrants / [compiled by] June Namias ; with an introd. by Robert Coles.,"Beacon Press,",c1978.
9952162020501401,.b10104902,The high design; English Renaissance tragedy and the natural law [by] George C. Herndl.,"University Press of Kentucky,",1970.
9952162418601401,.b10142757,"Outlines of Tudor and Stuart plays, 1497-1642, by Karl J. Holzknecht.","Barnes & Noble, Inc.",[1947]
9952162580101401,.b1017607x,Monarchy in the emperor's eyes : image and reality in the Ch'ien-lung Reign / Harold L. Kahn.,"Harvard University Press,",1971.
9952162755701401,.b10199706,The first duce : D'Annunzio at Fiume / Michael A. Ledeen.,"Johns Hopkins University Press,",c1977.
9952163379801401,.b1026338x,"Lyrics from English airs, 1596-1622.","Harvard University Press,",1970.
9952163702801401,.b10293504,Blues of the sky : interpreted from the original Hebrew Book of Psalms / David Rosenberg.,"Harper & Row,",c1976.
9952164243901401,.b10358249,A short history of China / Hilda Hookham ; with an introduction by Professor J. Mason Gentzler.,New American Library,[1972]
9952164787101401,.b10443587,"The fall of imperial China / Frederic Wakeman, Jr.","Free Press,",[1975]
9952164848501401,.b1041423x,The Sui dynasty / Arthur F. Wright.,"Knopf,",1978.
9952165584501401,.b10539463,An outline history of China : with a thorough account of the republican era interpreted in its historical perspective / by Herbert H. Gowen...and Josef Washington Hall.,"D. Appleton,",1926.
9952166708401401,.b10648574,From one China to the other. Photos. by Henri Cartier-Bresson. Text by Han Suyin [pseud.] Edited by Robert Delpire.,Universe Books,[1956]
9952167486101401,.b10766091,The tragedy of state [by] J.W. Lever.,"Methuen,",1971.
9952167486801401,.b10766029,Drama & society in the age of Jonson / [by] L. C. Knights.,"Chatto & Windus,",1962
9952167487601401,.b10765943,"Literary criticism from the Elizabethan dramatists; repertory and synthesis, by David Klein ... with an introductory note by J.E. Spingarn.","Sturgis & Walton Company,",1910.
9952167560301401,.b10753424,"The Esdaile poems: early minor poems from the Esdaile notebook; edited from the manuscripts with introd., commentary, and notes by Neville Rogers.","Clarendon Press,",1966.
9952167584201401,.b10757430,Poems of dedication.,Random,[1947]
9952167689801401,.b10763429,"The owl and the nightingale, ed. by John Edwin Wells ...","D.C. Heath and Co.,",1907.
9952167703901401,.b10765621,"The Inns of court and early English drama, by A. Wigfall Green, with aa preface by Roscoe Pound ....",Yale university press;,1931.
9952167704801401,.b10765530,Disguise plots in Elizabethan drama; a study in stage tradition ...,,"Columbia university press,"
9952167714101401,.b10767228,"English tragicomedy, its origin and history, by Frank Humphrey Ristine, PH.D.","The Columbia university press,",1910.
9952167726201401,.b10764884,Studies in the development of the fool in the Elizabethan drama.,"H. Milford, Oxford University Press,",1923.
9952167731401401,.b10765372,Elizabethan theatre.,"Edward Arnold,",1966.
9952167732201401,.b10765293,Endeavors of art: a study of form in Elizabethan drama.,"University of Wisconsin Press,",1954.
9952167734601401,.b10765049,English religious drama of the Middle Ages.,"Clarendon Press,",1955.
9952167738401401,.b10768890,"Plays & masques at court during the reigns of Elizabeth, James and Charles, by Mary Susan Steele ...",Yale University Press;,1926.
9952167851101401,.b10766649,"A history of late eighteenth century drama, 1750-1800, by Allardyce Nicoll ...","The University Press,",1927.
9952167855201401,.b10805576,Eighteenth-century plays; with introd. by Ricardo Quin      tana.,Modern Library,[1952]
9952167974101401,.b10805308,Early English classical tragedies.,"The Clarendon Press,",1912.
9952167976801401,.b10805023,"More one-act plays by modern authors, edited by Helen Louise Cohen; designs by art classes of Washington Irving High School.","Harcourt, Brace and Company",[c1927]
9952168056701401,.b10818248,"A dream of fair women, by Alfred Tennyson ...","J.R. Osgood and company,",1880.
9952168061501401,.b10819460,"A concordance to the poetical and dramatic works of Alfred, lord Tennyson including the poems contained in the ""Life of Alfred, lord Tennyson"" and the ""Suppressed poems,"" 1830-1868. By Arthur E. Baker ...","K. Paul, Trench, Trubner & co., ltd.,",1914.
9952168071201401,.b10822252,"Poems and The spring of joy, with an introduction by Walter De La Mare.","E.P. Dutton & Company, Inc.",[c1929]
9952168073301401,.b10822112,The poems of William Watson.,"J. Lane,",1905.
9952168079001401,.b10821764,The poems of Edmund Waller; ed. by G. Thorn Drury.,Routledge;,[1893]
9952168153301401,.b10841465,"Come hither; a collection of rhymes and poems for the young of all ages, made by Walter de la Mare, and embellished by Alec Buckels.",A. A. Knopf,[c1923]
9952168156601401,.b10841118,"Modern verse in English, 1900-1950. Edited by David Cecil and Allen Tate, with critical introductions on British and American poetry, and biographical notes on the poets included.",Macmillan,[1958]
9952168182701401,.b10840990,Religious lyrics of the XIVth century.,"The Clarendon press,",1924.
9952168187001401,.b10840503,"The English lyric, by Felix E. Schelling.","Houghton Mifflin Company,",1913.
9952168224501401,.b10824984,Wordsworth's anti-climax.,"Harvard university press,",1935.
9952168257301401,.b10839707,The ballad revival; studies in the influence of popular on sophisticated poetry.,University of Chicago Press,[1961]
9952168258501401,.b10839598,"The English sonnet, by T.W.H. Crosland ...",M. Secker,[1917]
9952168307501401,.b10830984,The complete works of Edmund Spenser.,T.Y. Crowell & co.,[1903]
9952168406501401,.b1084255x,"A little anthology of Canadian poets, edited by Ralph Gustafson.",New directions,[1943]
9952168406901401,.b10842512,Poets in their pride.,Basic Books,[1964]
9952168444101401,.b10840114,The secular lyric in Middle English.,University of Kentucky Press,[1951]
