9952162432801401,.b10139886,"The idea of a Southern nation : Southern nationalist and Southern nationalism, 1830-1860 / John McCardell.","Norton,",c1979.
9952163485201401,.b10246083,Ambiguous legacy : the left in American politics / James Weinstein.,,1975.
9952163565501401,.b10288594,"The Courts of Europe : politics, patronage, and royalty 1400-1800.","McGraw-Hill,","1977, c1976."
9952163584101401,.b10289392,"Art, science, and history in the Renaissance / Edited by Charles S. Singleton.",Johns Hopkins Press,[1967]
9952164052601401,.b10326686,American liberal disillusionment : in the wake of World War I / Stuart I. Rochester.,"Pennsylvania State University Press,",c1977.
9952166723501401,.b10644428,"The hope of the world : messages and addresses delivered by the President between July 10, 1919, and December 9, 1919, including selections from his country-wide speeches in behalf of the Treaty and Covenant / by Woodrow Wilson.","Harper,",1920.
9952170379501401,.b11293123,A history of Europe from the invasions to the XVI century [by] Henri Pirenne ...,"W.W. Norton & company, inc.",[1939]
9952170390801401,.b11294103,The time of illusion / Jonathan Schell.,"Knopf : distributed by Random House,","1976, c1975."
9952171096301401,.b11369954,"The origins of the modern European state, 1450-1725 / J. H. Shennan.","Hutchinson,",1974.
9952171437701401,.b11384141,"Europe divided, 1559-1598.","Harper Torchbooks,",1969.
9952172975601401,.b11121841,"The elements of the great war, by Hilaire Belloc.","Hearst's International Library Co.,",1915-
9952174158401401,.b11526087,"The transformation of Europe, 1558-1648 / Charles Wilson.","University of California Press,",c1976.
9952174255101401,.b11530996,"Studies in diplomacy and statecraft, by G.P. Gooch ...","Longmans, Green and Co.",[1942]
9952174270801401,.b11532798,"In the world war, by Count Ottokar Czernin ...",Harper & brothers,[c1920]
9952174357901401,.b11541428,"Germany and the diplomacy of the financial crisis, 1931.","Harvard University Press,",1962.
9952174383001401,.b11535519,"""Speaking of Prussians--"" by Irvin S. Cobb.",George H. Doran company,[c1917]
9952174383601401,.b11535428,"The United States and Pangermania, by Andre Cheradame ...","C. Scribner's Sons,",1918.
9952174387401401,.b1153879x,Unfinished business; introduction by Hugh Gibson.,"Doubleday, Doran and Company, inc.,",1944.
9952174389001401,.b11538624,"Suitors and suppliants; the little nations at Versailles, by Stephen Bonsal.  Introduction by Arthur Krock.","Prentice-Hall, inc.,",1946.
9952174398801401,.b1153476x,Collected diplomatic documents relating to the outbreak of the European War.,"H. M. Stationery Off., Harrison and Sons, printers,",1915.
9952174399801401,.b11534631,"Official German documents relating to the world war; translated under the supervision of the Carnegie Endowment for International Peace, Division of International Law ...","Oxford University Press,",1923.
9952174400101401,.b11534606,"Outbreak of the World War; German documents collected by Karl Kautsky and edited by Max Montgelas and Walther Schucking, translated by the Carnegie Endowment for International Peace. Division of International Law ...","Oxford University Press, American Branch,",1924.
9952174407401401,.b11532439,"Untimely papers; foreword by the editor, James Oppenheim.","B. W. Huebsch,",1919.
9952174409301401,.b1153221x,1848: the fall of Metternich and the year of revolution.,Weybright and Talley,[1970]
9952174409701401,.b11532130,"The fall of the dynasties; the collapse of the old order, 1905-1922.","Doubleday,",1963.
9952174409901401,.b11532105,"European diplomatic history, 1871-1932 / by Raymond James Sontag.","D. Appleton-Century,",c1933.
9952174410201401,.b11532075,"Disraeli, Gladstone, and the Eastern question; a study in diplomacy and party politics, by R.W. Seton-Watson ...","Macmillan and co., limited,",1935.
9952174412401401,.b11533766,The politics of illusion : the Fischer controversy in German historiography / John A. Moses.,"Barnes & Noble Books,",1975.
9952174413301401,.b11533638,"The real war, 1914-1918. by Captain B. H. Liddell Hart; with twenty-five maps.","Little, Brown and company,",1930.
9952174427201401,.b1152831x,"German diplomatic documents, 1871-1914, selected and translated by E. T. S. Dugdale, with a preface by Rt. Hon.Sir Rennell Rodd ... and an introduction by J. W. Headlam-Morley ...",Methuen & co. ltd.,[1928-31]
9952174428801401,.b11535969,"German white book concerning the responsibility of the authors of the war, translated by the Carnegie Endowment for International Peace, Division of International Law.","Oxford University Ppress,",1924.
9952174434101401,.b11537978,"Woodrow Wilson and the great betrayal, by Thomas A. Bailey.","The Macmillan company,",1945.
9952174434201401,.b11537954,Treaty of peace with Germany.,"Govt. print. off.,",1919.
9952174435101401,.b1153784x,The odyssey of Henry Ford and the great peace ship.,Taplinger Pub. Co.,[1967]
9952174445801401,.b11526282,"The age of the democratic revolution : a political history of Europe and America, 1760-1800 / by R.R. Palmer.","Princeton University Press,",1959-64.
9952174502801401,.b11539574,A revision of the Treaty : being a sequel to The economic consequences of the peace / by John Maynard Keynes.,"Harcourt, Brace,",1922.
9952174503201401,.b11539525,"The economic consequences of the peace, by John Maynard Keynes .","Harcourt, Brace and Howe,",1920.
9952174505101401,.b11539306,"Ten years after: a reminder, by Philip Gibbs.",G.H. Doran Company,[1925]
9952174507001401,.b11539033,"Hungary at the Paris Peace Conference; the diplomatic history of the Treaty of Trianon, by Francis Deak.","Columbia university press,",1942.
9952174513601401,.b11540072,"Peacemaking, 1919, being reminiscences of the Paris peace conference, by Harold Nicolson.","Houghton Mifflin company,",1933.
9952174530901401,.b11540631,"Letters from the Paris Peace Conference. Edited by Harold B. Whiteman, Jr.","Yale University Press,",1965.
9952174536301401,.b11540333,"Lord Riddell's intimate diary of the Peace conference and after, 1918-1923.","V. Gollancz,",1933.
9952174538501401,.b11534345,"In the fourth year; anticipations of a world peace, by H.G. Wells ...","The Macmillan Company,",1918.
9952174539801401,.b11534175,"Nationality & the war, by Arnold J. Toynbee, with many coloured maps.","J. M. Dent & sons, ltd.,",1915.
9952174541901401,.b11533948,What I really wrote about the war [by] Bernard Shaw.,Brentano's,[1932]
9952174545701401,.b1153672x,"Ambassador Morgenthau's story, by Henry Morgenthau, formerly American ambassador to Turkey.","Doubleday, Page,",1918.
9952174547301401,.b11536512,"July 14, by Emil Ludwig ... translated from the German by C. A. Macartney ... with 16 illustrations.","G. P. Putnams Sons,",1929.
9952174547601401,.b11536445,"The guilt of Germany for the war of German aggression. Prince Karl Lichnowsky's memorandum; being the story of his ambassadorship at London from 1912 to August, 1914, together with Foreign Minister von Jagow's reply.","G.P. Putnam,",1918.
9952174551401401,.b11537267,"The coming of the war, 1914, by Bernadotte E. Schmitt.","C. Scribner's sons,",1930.
9952174552301401,.b11537140,"The immediate origins of the war (28th June--4th August 1914) by Pierre Renouvin ... translated by Theodore Carswell Hume, with a preface by Charles Seymour.",Yale University Press;,1928.
9952174558101401,.b11567855,"Mediaeval feudalism, by Carl Stephenson.","Cornell University Press,",1942.
9952174587701401,.b11570568,"Vanished supremacies; essays on European history, 1812-1918.","Macmillan,",1958.
9952174588301401,.b11570489,"Europe's steppe frontier, 1500-1800 [by] William H. McNeill.",University of Chicago Press,[1964]
9952174590201401,.b11570246,A political and cultural history of modern Europe / by Carlton J. H. Hayes.,"Macmillan,",c1932-1936.
9952174593001401,.b11572437,The classics and Renaissance thought.,"Published for Oberlin College by Harvard University Press,",1955.
9952174651901401,.b1154238x,Europe in the nineteenth century (1789-1914) by A.J. Grant and Harold Temperley.,"Longmans, Green,",1927.
9952174687801401,.b11574008,"The age of the reformation, by Preserved Smith, PH. D.","H. Holt and Company,",1920.
