9952174066201401,.b11506970,Introduction to algorithms : a creative approach / Udi Manber.,"Addison-Wesley,",c1989.
9952174087101401,.b11499023,"Computers under attack : intruders, worms, and viruses / edited by Peter J. Denning.",ACM Press ;,"1991, c1990."
9952174321201401,.b1151002x,Data structures and program design / Robert L. Kruse.,"Prentice-Hall,",c1987.
9952174322701401,.b11515545,Artificial intelligence : a knowledge-based approach / Morris W. Firebaugh.,"Boyd & Fraser,",c1988.
9952174343301401,.b11513627,The artificial intelligence experience : an introduction / Susan J. Scown.,"Digital Equipment Corporation,",c1985.
9952174594201401,.b11572292,An Informix-4GL tutorial / Paul Mahler.,"Prentice Hall,",c1990.
9952174643301401,.b11557473,Managing computer viruses / Eric Louw and Neil Duffy.,"Oxford University Press,",1992.
9952174741501401,.b11552906,Data structures and algorithm analysis in C / Mark Allen Weiss.,"Benjamin/Cummings Pub. Co.,",c1993.
9952174839901401,.b11572899,"Data structures using C / Aaron M. Tenenbaum, Yedidyah Langsam, Moshe J. Augenstein.","Prentice Hall,",©1990.
9952176357301401,.b1179740x,Making iMovies : use your digital camcorder and iMac DV to make movies for the web / Scott Smith.,"Peachpit Press,",c2000.
9952176392701401,.b11752397,Secrets and lies : digital security in a networked world / Bruce Schneier.,"John Wiley,",2000.
9952176430101401,.b1173808x,Machine learning / Tom M. Mitchell.,"McGraw-Hill,",c1997.
9952176613301401,.b11787661,How to do everything with MP3 and digital music / Dave Johnson & Rick Broida.,"McGraw Hill/Osborne,",2002.
9952176674701401,.b11812722,Hacking cyberspace / David J. Gunkel.,"Westview Press,",2001.
9952176675301401,.b11812667,Arguing A.I. : the battle for twenty-first-century science / Sam Williams.,"AtRandom.com,",c2002.
9952176795301401,.b11816648,Fundamentals of network security / John E. Canavan.,"Artech House,",c2001.
9952176831901401,.b11812382,Crypto : how the code rebels beat the government-- saving privacy in the digital age / Steven Levy.,"Penguin Books,",2002.
9952176835901401,.b11811845,"Principles of data mining / David Hand, Heikki  Mannila, Padhraic Smyth.","MIT Press,",2001.
9952176838401401,.b11808822,The Linux cookbook : tips and techniques for everyday use / Michael Stutz.,"Linux Journal Press,",c2001.
9952177038001401,.b11826289,"Computer graphics / Francis S. Hill, Jr.","Prentice Hall,",c1990.
9952177038701401,.b11826216,Compiler construction : principles and practice / Kenneth C. Louden.,"PWS Pub. Co.,",c1997.
9952177039101401,.b11826198,Database management systems : designing and building business applications / Gerald V. Post.,"Irwin/McGraw-Hill,",c1999.
9952177039501401,.b11826174,"Database : models, languages, design / James L. Johnson.","Oxford University Press,",1997.
9952177039701401,.b11826162,"Artificial intelligence : structures and strategies for complex problem solving / George F. Luger, William A Stubblefield.","Benjamin/Cummings Pub. Co.,",c1993.
9952177039901401,.b11826150,"Artificial intelligence : theory and practice / Thomas Dean, James Allen, Yiannis Aloimonos.","Benjamin/Cummings Pub. Co.,",c1995.
9952177163301401,.b11906789,Web-based instruction : a guide for libraries / Susan Sharpless Smith.,"American Library Association,",2001.
9952177193201401,.b11895238,"Internet security : a jumpstart for systems administrators and IT managers / Tim Speed, Juanita Ellis.","Digital Press,",c2003.
9952177215801401,.b11879713,Computer network security and cyber ethics / by Joseph Migga Kizza.,"McFarland,",2002.
9952177237601401,.b1188437x,"Applied cryptography : protocols, algorithms, and source code in C / Bruce Schneier.","Wiley,",c1996.
9952177355001401,.b11972701,Publishing a blog with Blogger / by Elizabeth Castro.,"Peachpit Press,",c2005.
9952177532401401,.b11937981,Artificial intelligence : a beginner's guide / Blay Whitby.,"Oneworld Pub.,",c2003.
9952177586301401,.b11969842,The Turing test : verbal behavior as the hallmark of intelligence / edited by Stuart M. Shieber.,"MIT Press,",c2004.
9952177588301401,.b11939874,"Black hats : misfits, criminals, and scammers in the Internet age / John Biggs.",Apress ;,c2004.
9952177625301401,.b11975957,The art of deception : controlling the human element of security / Kevin D. Mitnick and William L. Simon ; foreword by Steve Wozniak.,"Wiley,",c2002.
9952177936401401,.b1198031x,"Web mining : applications and techniques / Anthony Scime, editor.","Idea Group Pub.,",c2005.
9952178404401401,.b12081905,Protecting your PC / Ian Barile.,"Charles River Meida,",2006.
9952178645401401,.b12265688,Clear and to the point : 8 psychological principles for compelling PowerPoint presentations / Stephen M. Kosslyn.,"Oxford University Press,",2007.
9952178769401401,.b12635893,Designing for the social Web / Joshua Porter.,"New Riders,",c2008.
9952179109401401,.b13211493,"Say everything : how blogging began, what it's becoming, and why it matters / Scott Rosenberg.","Crown,",c2009.
9952179225601401,.b13394459,Digital storytelling : a creator's guide to interactive entertainment / Carolyn Handler Miller.,"Focal Press/Elsevier,",c2008.
