9952161728201401,.b10044358,Berkeley Version of the New Testament : from the original Greek with brief footnotes / by Gerrit Verkuyl.,"Zondervan,",1945.
9952161776301401,.b10088118,Inventors of the promised land / Lawrence J. Friedman.,,1975.
9952162825701401,.b10192475,"For peace and justice; pacifism in America, 1914-1941.","University of Tennessee Press,",c1971.
9952162837501401,.b10194824,"A revolutionary people at war : the Continental Army and American character, 1775-1783 / by Charles Royster.","Published for the Institute of Early American History and Culture, Williamsburg, Va., by the University of North Carolina Press,",c1979.
9952163476101401,.b10272057,Soviet shadow over Africa / Walter F. Hahn [and] Alvin J. Cottrell; with a foreword by Lt. General Daniel O. Graham.,"Center for Advanced International Affairs, University of Miami",[1976]
9952163740001401,.b10282087,A People numerous and armed : reflections on the military struggle for American independence / John Shy.,"Oxford University Press,",1976.
9952165344401401,.b10481746,"The modern researcher / Jacques Barzun, Henry F. Graff.","Harcourt Brace Jovanovich,",c1992.
9952165787101401,.b10554397,The Americans: the national experience / by Daniel J. Boorstin.,Vintage Books,1965.
9952167462101401,.b10772078,"Beaumont & Fletcher; ed., with an introduction and notes, by J. St. Loe Strachey ...",T.F. Unwin;,[1887?]
9952167762501401,.b10783404,"The dynasts, a drama of the Napoleonic Wars, in three parts, nineteen acts, & one hundred and thirty scenes, by Thomas Hardy.","Macmillan Company,",1904;
9952167822001401,.b10779590,"Plays. Fourth series: A bit o' love, The foundations, The skin game, by John Galsworthy.","C. Scribner's Sons,",1920.
9952167865301401,.b10790974,"Philip Massinger; ed., with an introduction and notes, by Arthur Symons ...",T.F. Unwin;,[1887-89]
9952167892301401,.b10790251,The works of John Marston / edited by A.H. Bullen.,"J.C. Nimmo,",1887.
9952167969701401,.b10800360,"Keats's Shakespeare; a descriptive study based on new material, by Caroline F. E. Spurgeon.","H. Milford, Oxford university press,",1928.
9952168000101401,.b10804663,English plays of the nineteenth century; edited by Michael R. Booth.,"Clarendon P.,",1969-1976.
9952168025201401,.b10792338,"Shakespeare and the modern stage, with other essays, by Sidney Lee ...","C. Scribner's Sons,",1906.
9952168026101401,.b10792272,"Designing Web graphics.2 / words, Lynda Weinman ; design, Ali Karp.","New Riders Pub.,",c1997.
9952168042401401,.b10792673,William Shakespeare / by John Masefield ...,H. Holt and Company;,"[etc., etc., c1911]"
9952168043301401,.b10792624,A Macbeth production.,"Macmillan Co.,",1946.
9952168045001401,.b10792533,"Shakespeare's universe of comedy, by William J. Martz.","D. Lewis,",1971.
9952168047801401,.b1079461x,"Herod; a tragedy, by Stephen Phillips.","J. Lane,",1901.
9952168074101401,.b10822070,A divided people / Kenneth S. Lynn.,"Greenwood Press,",1977.
9952168175501401,.b10838995,Shakespeare our contemporary / by Jan Kott ; translated by Boleslaw Taborski.,"Norton,","1974, c1966"
9952168197801401,.b10828977,Methoden der deutschen Literaturwissenschaft. Eine Dokumentation.,Athenaum-Verl.,(1971).
9952168203401401,.b10825502,"Das deutsche drama, 1880-1933 ... edited by H. Steinhauer ...","W.W. Norton & Company, Inc.",[c1938]
9952168212701401,.b10821119,"A short chronology of American history, 1492-1950 [by] Irving S. and Nell M. Kull.","Rutgers University Press,",1952.
